time_s,cluster_id,trigger,latency_ms,tek_version
60,0,PERIODIC,0.649627,8
60,1,PERIODIC,0.668317,2
60,2,PERIODIC,0.54852,2
60,0,KDC_INIT,0.786801,9
60,1,KDC_INIT,0.60154,3
60,2,KDC_INIT,0.542982,3
80,0,HANDOVER,0.701518,10
80,1,HANDOVER,0.594771,6
