time_s,cluster_id,trigger,latency_ms,tek_version
60,0,PERIODIC,0.736738,8
60,1,PERIODIC,0.597517,2
60,2,PERIODIC,0.666526,2
60,0,KDC_INIT,0.545498,9
60,1,KDC_INIT,0.528223,3
60,2,KDC_INIT,0.65129,3
80,0,HANDOVER,0.677777,10
80,1,HANDOVER,0.655836,6
