time_s,cluster_id,trigger,latency_ms,tek_version
60,0,PERIODIC,0.876345,12
60,1,PERIODIC,0.79413,2
60,2,PERIODIC,0.882187,2
60,0,KDC_INIT,0.708442,13
60,1,KDC_INIT,0.601393,3
60,2,KDC_INIT,0.7033,3
80,0,HANDOVER,0.660171,14
80,1,HANDOVER,0.669566,6
