time_s,cluster_id,trigger,latency_ms,tek_version
60,0,PERIODIC,0.976223,6
60,1,PERIODIC,0.642859,2
60,2,PERIODIC,0.676555,2
60,0,KDC_INIT,0.668997,7
60,1,KDC_INIT,0.56833,3
60,2,KDC_INIT,0.688596,3
80,0,HANDOVER,0.932534,8
80,1,HANDOVER,0.907958,4
