time_s,cluster_id,trigger,latency_ms,tek_version
60,0,PERIODIC,0.70768,10
60,1,PERIODIC,0.609704,2
60,2,PERIODIC,0.581812,2
60,0,KDC_INIT,0.631507,11
60,1,KDC_INIT,0.629385,3
60,2,KDC_INIT,0.53354,3
80,0,HANDOVER,0.790943,12
80,1,HANDOVER,0.722274,6
