time_s,cluster_id,trigger,latency_ms,tek_version
60,0,PERIODIC,0.682562,12
60,1,PERIODIC,0.741386,2
60,2,PERIODIC,0.560992,2
60,0,KDC_INIT,0.905964,13
60,1,KDC_INIT,0.887201,3
60,2,KDC_INIT,0.615306,3
80,0,HANDOVER,0.650399,16
80,1,HANDOVER,0.648874,6
